"Product_Name","Reviewer_Names","Review_Date","Individual_Ratings","Review_Title","Text_Reviews"
"SHRRADOO Extra Large 50L","KIB",NA,5,NA,NA
"SHRRADOO Extra Large 50L",NA,NA,5,NA,NA
"SHRRADOO Extra Large 50L",NA,NA,5,NA,NA
"SHRRADOO Extra Large 50L",NA,NA,5,NA,NA
"SHRRADOO Extra Large 50L",NA,NA,5,NA,NA
"SHRRADOO Extra Large 50L",NA,NA,5,NA,NA
"SHRRADOO Extra Large 50L",NA,NA,5,NA,NA
"SHRRADOO Extra Large 50L",NA,NA,5,NA,NA
"SHRRADOO Extra Large 50L",NA,NA,5,NA,NA
"SHRRADOO Extra Large 50L",NA,NA,5,NA,NA
"DUSLANG 17 Inch Laptop","","October 12, 2024",4.6,"A surprisingly good backpack","My middle schooler needed a replacement after a name brand bag started ripping within a couple of months. This one was much cheaper, but is light years ahead in quality. The inside has a nice blue contrast to the black. She likes the different pockets/sections. It has already proven to be sturdier. My daughter is petite and needs a big bag. This one fit the bill. The straps aren’t too far apart for her, but it is an adult sized bag. After being unhappy with what I saw in stores, I took a gamble with this one.  It’s only been about six weeks, but so far, so good! It has already outlived the more expensive sports-branded bag."
"DUSLANG 17 Inch Laptop","Amazon Customer","November 22, 2024",4.5,"Great work backpack. Highly functional and lightweight","This backpack is an excellent high quality for not a ton of money. Love the pockets, style and light weight. It is a great purchase"
"DUSLANG 17 Inch Laptop","page turner","November 15, 2024",4.6,"Great, durable backpack","I've had this backpack for a year and it still looks great.  Plenty of space for my 17in laptop, plus leftover room in that pocket for another computer or tablet.  The other compartments are also roomy.  Great value for your money."
"DUSLANG 17 Inch Laptop","roland carey","October 6, 2024",4.6,"Good almost great","It's a great bag for the money.  It holds most of my stuff without any issues.  I have my work laptop and personal Chromebook in it along with all my cables, mouse, chargers, laptop power supply, etc.  It's held up extremely well in the past 6-9 months.  My biggest issue is that I wish it was slightly larger.  Stuff fits but it doesn't leave much room to spare.  I wouldn't hesitate to get another one though."
"DUSLANG 17 Inch Laptop","Pablo Garza","July 31, 2024",4.5,"I LOVE THIS BACKPACK!","I bought this backpack as a last-minute ""I need something NOW"" solution when my previous laptop bag died days before a trip.  At first I was just happy that it arrived in time, but once I opened it and started using it, I really loved it.  It easily holds my 17"" laptop, full size tablet, portfolio, chargers, glasses, water bottle, and everything else I need to bring with me when traveling.  The padding in the laptop/tablet area inside is very generous and the pockets fold the items securely.  The shoulder straps and and back pads are very comfortable.  The design is very well thought out, with a strap to attach it to rolling luggage, and an additional hidden zipper pocket in the small of your back.Really, everything about this bag is supremely well designed and executed.  I don't have a single bad thing to say about it.  And to get everything right all while costing less than $25 is absolutely absurd.  Had I seen this in person before I bought it, I would have happily paid much more for it.  My only hope is that I'll still be able to buy it when I eventually wear it out.  Hell, I might buy another one now, just to put it in the closet for when I need it in a few years.Awesome product, unbeatable price.  This thing is a solid win."
"DUSLANG 17 Inch Laptop","John","October 3, 2023",4.7,"Great quality!","The DUSLANG 17-Inch Laptop Backpack stands as a testament to the marriage of functionality and style, making it a remarkable addition to my collection of backpacks. It effortlessly combines utility and aesthetics, elevating the concept of what a backpack can be.From the moment I received it, the attention to detail was evident. The durable material exudes quality, promising longevity and reliability. The thoughtfully designed compartments and pockets offer organization solutions that cater to modern life's demands.One of its standout features is the spacious laptop compartment. With a capacity to accommodate a 17-inch laptop, it ensures that my most precious tech companion is snugly secured and well-protected. The padded interior further shields my device from the rigors of daily life.Comfort is another aspect where the DUSLANG backpack excels. The ergonomic design, padded straps, and breathable back panel make it comfortable to wear, even during long commutes or travel adventures. It's a backpack that understands the importance of user comfort.Versatility is another feather in its cap. Whether I'm heading to work, embarking on a weekend getaway, or going to a business meeting, the DUSLANG backpack effortlessly adapts to my needs. It's a true all-rounder, capable of holding everything from laptops and books to clothing and accessories.What truly sets it apart is its stylish aesthetic. The sleek, minimalist design with subtle branding makes it a fashion statement in addition to a functional accessory. It seamlessly blends into diverse settings, from boardrooms to college campuses.In conclusion, the DUSLANG 17-Inch Laptop Backpack has exceeded my expectations in every way. It's more than just a backpack; it's a reliable companion that simplifies my life while adding a touch of sophistication to my daily routine. It embodies the perfect fusion of form and function, making it one of the best backpacks I've ever had the pleasure of owning."
"DUSLANG 17 Inch Laptop","Travis","November 22, 2024",4.3,NA,"Amei a mochila, exatamente como eu esperava, compraria outra futuramente."
"DUSLANG 17 Inch Laptop","Myles lewis","August 17, 2024",4.6,NA,"Fits everything inside, great material and well made."
"DUSLANG 17 Inch Laptop","Vânia  Mesquita","August 21, 2024",4.6,NA,"A mochila é de ótima qualidade. Muito bonita e funcional. Recomendo."
"DUSLANG 17 Inch Laptop","Julie H","May 8, 2024",4.6,NA,"This backpack is amazing. It's compact and doesn't look big, it's unbelievable how much space there is inside and how many things you can cay. The material is high quality."
"DUSLANG 17 Inch Laptop","DSN","June 29, 2024",4.6,NA,"Demorou pra chegar, porém é muito boa"
"DUSLANG 17 Inch Laptop","Dimitar Zhivkov",NA,4.7,NA,NA
"DUSLANG 17 Inch Laptop","Cliente Kindle",NA,4.7,NA,NA
"DUSLANG 17 Inch Laptop",NA,NA,4.5,NA,NA
"DUSLANG 17 Inch Laptop",NA,NA,4.6,NA,NA
"DUSLANG 17 Inch Laptop",NA,NA,4.7,NA,NA
"DUSLANG 17 Inch Laptop",NA,NA,4.7,NA,NA
"DUSLANG 17 Inch Laptop",NA,NA,4.6,NA,NA
"DUSLANG 17 Inch Laptop",NA,NA,5,NA,NA
"DUSLANG 17 Inch Laptop",NA,NA,5,NA,NA
"PUMA EVERCAT CONTENDER BACKPACK","","August 16, 2024",4.7,"Fantastic Backpack","This backpack has been a great addition to my everyday use. I needed a backpack that can be used for my medical information as well as my father’s. There is plenty of space for my notebooks, pens, pencils, information, and anything I need. The straps have great padding and are very comfortable for me. The zippers work great and seem to be very durable and at the time seem to be working as expected so I am very happy and for the price makes me happy. I chose black so it is a nice and easy color to keep things simple. This is a fantastic and versatile backpack for what I need, and I recommend it for those easy tasks, journals, or medical needs!"
"PUMA EVERCAT CONTENDER BACKPACK","Amazon Customer","September 10, 2024",5,"Excellent Customer Service!","This would be the third time I've ordered the (black/gold) Puma Contender backpack in the past three or four years. However, this time, unfortunately, I was sent a (metallic blue/black) backpack. Fortunately, during the course of my purchasing from LOTSGALORE, this was the first time that this has happened.I reached out to the customer service staff, whom were prompt and courtesy. Many customer service representatives aren't as understanding and are very curt with you. I explained my situation and informed the individual I spoke with that (I had already removed the tag) from the backpack. I knew, unfortunately that this rendered a return, not possible. I suspect that I wasn't really interested in a refund as much as I was interested in allowing the business to know that they had sent me the incorrect item.Nevertheless, I and the customer service rep messaged back and forth over the course of two days. I explained that there wasn't anything wrong with the pack and after realizing, 'it's not really a big deal', that I would just keep it. I'm sure LOTSGALORE however, is aware now just to double check before any shipment leaves their warehouse. After all, nobody wants mistakes when they make a purchase. Perhaps the next customer might not be as understanding or patient.The individual I spoke with was patient, respectful and professional. They offered me a half refund. Which was completely fine. Other than this small issue, there's a reason I have purchased from LOTSGALORE three or four times already, because I love the Puma Contender Backpack and, this business is really the only one both on the Internet and in-stores that I can find this particular backpack, under $30. It's comfortable and sturdy. I always use mine when I go out both bicycling and on my sport bike. It's roomy just enough not to be too bulky. It doesn't slide around and the shoulder straps can be tightened without causing shoulder stress.Excellent product overall.But, even better Customer Service Representation. This is why, particularly, I gave 5-stars. A+"
"PUMA EVERCAT CONTENDER BACKPACK","Aaron Robinson","October 7, 2024",5,"Great Value","I bought this for my husband to use as his personal item for our flight to Disney.  It was perfect!  Lots of room and the quality is really nice!  It should hold up for years and years to come!  Would buy again!"
"PUMA EVERCAT CONTENDER BACKPACK","British Hospital Ship","October 19, 2024",4.7,"Puma Bag","The color is nice and the material it’s very nice.. love it"
"PUMA EVERCAT CONTENDER BACKPACK","SarahB","November 25, 2024",4.7,"Looks just as shown…Spacious","Love the colour and how spacious it is, feels like good quality. Also very easy to clean."
"PUMA EVERCAT CONTENDER BACKPACK","Dadrianna","October 28, 2024",4.5,"Great bag","My 10 year old love's this bag, very well made, durable, lots of room. Great padded straps for shoulders. Quality item! Would definitely buy again."
"PUMA EVERCAT CONTENDER BACKPACK","Rue","November 18, 2024",4.4,"Durable","Purchased for my son for school. Very durable, holds all of his school books. Great price!"
"PUMA EVERCAT CONTENDER BACKPACK","Rhonda G","October 30, 2024",4.8,"Great bookbag","Seems to be good quality.  My kids have been in school for 3 months already and still looks like new. By now with our old ones, they would be ripping. Very happy"
"PUMA EVERCAT CONTENDER BACKPACK","Amanda Hicks","November 26, 2024",4.7,NA,"My daughter choose this for her school bag this year. She’s in grade 3 and the bag has more than enough space to hold all her things and will have space to accommodate her winter gear. So far the bag is holding up great. Appears to be of excellent quality."
"PUMA EVERCAT CONTENDER BACKPACK","jen","October 19, 2024",5,NA,"A mi hijo le gustó mucho, le pone muchos libros y su laptop y la siente cómoda, es igual a la imagen llegó bien empacada, es de materiales ligeros pero resistentes. En general buena compra."
"PUMA EVERCAT CONTENDER BACKPACK","JB","September 5, 2024",5,NA,"Buen tamaño y calidad"
"PUMA EVERCAT CONTENDER BACKPACK","Isaac gasca","September 10, 2024",5,NA,"Super espaciosa y bonita me encanto."
"PUMA EVERCAT CONTENDER BACKPACK","AM","August 21, 2024",5,NA,"Me encantó porque vacía no pesa por lo que puedes ponerle peso y es soportable muy resistente y el diseño es bonito"
"PUMA EVERCAT CONTENDER BACKPACK","MONTSERRAT HERNANDEZ",NA,5,NA,NA
"PUMA EVERCAT CONTENDER BACKPACK","Yuyith",NA,5,NA,NA
"PUMA EVERCAT CONTENDER BACKPACK",NA,NA,4,NA,NA
"PUMA EVERCAT CONTENDER BACKPACK",NA,NA,5,NA,NA
"PUMA EVERCAT CONTENDER BACKPACK",NA,NA,5,NA,NA
"PUMA EVERCAT CONTENDER BACKPACK",NA,NA,5,NA,NA
"PUMA EVERCAT CONTENDER BACKPACK",NA,NA,5,NA,NA
"THE NORTH FACE Vault","","May 11, 2024",4.7,"An awesome feature rich pack that punches well above its budget pricing!","To make this review a bit easier to read (because I tend to run off at the mouth) I've broken into sections discussing the packs features...First off, though the pack's dimensions and volume are clearly available for you to learn about, the pack still seemed a bit smaller than what I was expecting. No matter though because it was able to swallow up what I'll be carrying in it with plenty of room to spare for things like a hoodie or a rain jacket. I WFH but as much as 3-4 days a week I'll leave home to work elsewhere either for a change of scenery like at a coffee shop or a cozy bookstore or simply because I have to (to meet up with coworkers at a work share space or at the main office).The main reason for this bag's existence in my life? The ability to carry a laptop and let me tell you, for me and my laptop it does it really well. So well in fact that even though I have a protective sleeve for my laptop, I don't feel the need to use it with this bag. The rear panel of the bag which is also the laptop compartment's rear panel is thickly padded, but the most important little touch? With my laptop in the compartment the laptop DOES NOT sink to the bottom of the bag and that's great. Why? Because if the laptop sunk down to the bottom of the bag then it can potentially get damaged if you're not mindful when putting your bag down on the floor/ground. The bag's laptop compartment ends a good few inches above the bottom of the bag. In the included pics are everything that I carry and will still have room to spare... all in all is a 13"" MB Pro, a 10"" Ipad Pro (2nd gen), various sketchpads (the largest of which is 9""x12""), my on the go Apple keyboard and mouse, and 3 pouches. The gray pouch measure 9""x 6""x 2"" and it houses all my art supplies (Copic and Posca markers, various pencils, erasers, sharpeners as well as a small DIY watercolor kit). The black Maxpedition pouch measures 8""x 7""x 2"" carries my ""edc"" which consists of various small hand tools, my H.A.B.A. (health and beauty aids lol) and a small first aid kit. the third and final pouch that I carry in the pack measures 9""x 6""x 2"" and that is home to a portable ssd drive, ear buds, and all the charging cables I might need for the laptop, Ipad, and the various electronic detritus that I carry.  In the front pocket I don't make use of the organizational features that the bag has (the mesh pockets and such). Instead, that's where the ""edc"" pouch lives as well as a Moleskin journal and another small container of markers and pencils). And like I've already mentioned, I still have room to spare after packing all of that.And speaking of the front pocket, this needs mentioning - the front pocket works absolutely great FOR ME, but it might not for you. Why? First the front pocket... it roughly measures 11""- 12"" across, about 10"" in height and 2"" in depth (basically fully half of the front face of the pack). Beneath the front pocket is NOTHING which means that outer face of the pack will remain flat once the front pocket is packed full but will also mean that inside the main compartment the top half of the space will be taken up by whatever is in the front pocket and there will be a gap below the front pocket in the main compartment. This works for me because aside from the laptop and sketchbooks/books that I carry, everything else with me is in a pouch. I have a pouch in the front pocket (let's call it pouch #1) and the 2 other pouches below pouch #1 in the main compartment.If you don't carry pouches like me or if you tend to carry bigger items then the space taken up by the front pocket might be a no go for you.Front pocket TL:DR - the front pocket takes up no space of its own, instead it gets its space from the main compartment. This may or may not work for you. Fortunately it works great for me.The outer side mesh pockets... though one can definitely carry at least a 12oz bottle in the side pockets, it feels to me that that's about as big as you can go (especially if the bag's main compartment is packer semi to almost full. This isn't an issue for me since tend not to carry beverages in the same bag that I carry electronic gear (ask me why I don't!! LOL)The back panel of the bag as well as the straps... Initially the straps were on the stiff side but as I use the bag more and more they seem to be softening up. The straps are made up of some kind of sturdy foam that's been laser cut to include ventilation holes and the straps are covered in a fine mesh which gives you great ventilation.The rear panel of the bag... It's made up a stiff (but comfortable) panel that allows the bag to stand on its own when placed on the ground. On either side of the panel are 2 additional panels that are made up of a foamy cushiony material (this is the part of the bag that rests against you back).  These 2 panels create a raised section of the bag allowing air flow between the 2 panels. That air flow is hard to feel if you're simply walking around, but if you're on a bicycle, scooter, or motorcycle, the additional flow of air is easy to feel and it's a welcome addition to the bag. In the past I've had bags with this feature before but they were much more expensive, anywhere from triple to quadruple the price (made by Deuter and Ortlieb), so it was a bit of surprise to find a bag with similar functionality for a fraction of the price. Only time will tell if this will last as long as my old Ortlieb.Cons? Not that I've found so far but I do wish for a couple things...Since I carry mostly flat items that don't take up too much room I wish that there were some sort suspension system that would allow to synch the bag tight. Not that I feel like the things in my bag are banging around as I move about but it would be nice for the bag and its contents to feel ""tighter"" and moved with me better. No a deal breaker by any means, just a small wish.The lashing points on the outside of the bag... I tend to not lash things on the outside of my bags because that means I'd have to also carry something with me to do lashing. Whether that be para cord, bungee cords or whatever. I simply don't have the wherewithal or headspace to deal with all that LOL so for me the lash points - though well made with heavy stitching - serve no purpose for me.The little things that I appreciate... though I don't ever see myself using it, the clip for your keys inside the zippered front pocket is a nice tough (admittedly TONS of bags have this feature) but what most bags don't hve that this bags does? The heat shrink tubing around the zipper's toggles. Heat shrink tubing is tough stuff and typically used neaten up and or prevent shorts in electrical wiring of all kinds. Whether it's on the tail end of a butt connector or covering a spliced connection, heat shrink tubing is hyper abrasion resistant and it's great little touch/design choice. The North Face logo on the front of the bag... at this pricepoint I could picture them simply printing their logo on as it's I'm sure faster and cheaper to do and most probably not many people if any would complain about that but they didn't do that. Instead, they embroidered their logo on. A small thing but it adds the quality of the bag IMO. Lastly, this may not matter to some but I love that the bag is 100% made from recycled materials.Last little thing that's worth mentioning... While deciding on whether or not to purchase this bag or not I naturally looked at most of the provided pics and colorways. That said, as far as I know there are 2 versions of this bag, an older one and a newer one. The bag that I bought (and wanted to buy) is the newer version. You can tell because it has 2 top grab handles (as opposed to the older version's single handle) as well as having the ability to stand up on its own. I mention this because in some of the pictures for some of the different colors the bag is available in, they show the 1st gen older version of this bag and in other pictures it shows the newer version of this bag. Be sure of which version you want to buy and which version that you'll actually be receiving before buying!!Overall I'm very happy with the bag especially considering its pricepoint. It looks and feels like a much more expensive bag and in this day and age that's not easy to pull off so kudos to TNF!"
"THE NORTH FACE Vault","Amazon Customer","October 3, 2024",4.3,"Quality Backpack, stylish and spacious.","My daughter loves this backpack! It's not just stylish but also incredibly spacious. She can easily fit all her books, notebooks, and even her lunchbox inside with room to spare. The well-padded handles are a game-changer; they make it much easier for her to carry all her school essentials without feeling the weight of the load. The adjustable straps also ensure a comfortable fit, no matter how much she packs. I highly recommend this backpack for kids who need to carry a lot but want to do it comfortably and in style!"
"THE NORTH FACE Vault","Gore","September 16, 2024",4.5,"Trendy, sturdy and useful","My high schooler loves. Plenty of space and comfortable on back and shoulders. Looks great too."
"THE NORTH FACE Vault","Sanoussy Conde","October 28, 2024",4.5,"Its quality","Northface has always been about quality. And they deliver everytime. Rugged, good materials, comfortable,  and has plenty of space and the right compartments for all the necessities. Highly recommend"
"THE NORTH FACE Vault","Nidhi Gandhi","September 30, 2024",4.5,"Excellent backpack option","Awesome backpack, great quality just like all North face items! Perfect size , comfortable and durable . love this bag after trying many others, this is my go to for traveling!"
"THE NORTH FACE Vault","Sam","September 29, 2024",4.7,"Nice backpack","Great for the price. No sunglass pocket if you're looking for that. Only reason for the 4 stars is because the front zip area isn't so much a pocketed area so if there is something in there when you zip it open, it might fall out. Overall nice and light backpack. Material feels strong but light."
"THE NORTH FACE Vault","Matthew c.","October 14, 2024",4.7,"Nice quality backpack","I purchased this for my 10 year old son for the  school year. My kid loves the style of this backpack and an all of the pockets to store his school supplies. He uses multiple different water bottles and they all fit easily in the side pocket. I can tell the quality of this backpack will easily outlast the school year. Great purchase"
"THE NORTH FACE Vault","E.K","August 28, 2024",5,"THE NORTH FACE Vault Everyday Laptop Backpack - Great Backpack","Disclosure, I am a fan of the North Face brand, and I have a backpack that has been with me for over a decade, and I try every time to replace with a different model. Since the previous one is black, and the next one is black, I decided to try a different color this time.Bottom line - this backpack combines style, comfort, and practicality. Highly recommended!Design - The camo texture print and taupe green color give it a sleek, modern look suitable for both casual and professional settings.Comfort - The FlexVent suspension system with custom shoulder straps and a padded mesh back panel offers exceptional comfort, even when fully loaded.Functionality - It’s well-organized with a spacious main compartment, a padded 15"" laptop sleeve, and multiple pockets in the front compartment for easy organization.Durability - The water-repellent finish keeps belongings dry, and the backpack stands unsupported, adding convenience.Additional Features - Two water bottle pockets, a daisy chain for lash points, and a sternum strap for extra support make it practical and comfortable for extended use.Highly Recommended"
"THE NORTH FACE Vault","Victor D.","November 11, 2024",5,NA,"The North Face nunca decepciona, gran mochila con suficiente espacio para lo que necesites, color exacto. 10/10"
"THE NORTH FACE Vault","Javy","November 8, 2024",5,NA,"Mochila de buen tamaño"
"THE NORTH FACE Vault","Roman","October 12, 2024",5,NA,"Perfect"
"THE NORTH FACE Vault","Enrique Huerta Silva","August 23, 2024",5,NA,"Excelente producto"
"THE NORTH FACE Vault","Llegó igual a la descripción. Excelente servicio.","June 13, 2024",5,NA,"The media could not be loaded.
                
            
                
            
        
    
    
Se desgarró una de las costuras a la primera semana"
"THE NORTH FACE Vault",NA,NA,5,NA,NA
"THE NORTH FACE Vault",NA,NA,5,NA,NA
"THE NORTH FACE Vault",NA,NA,4,NA,NA
"THE NORTH FACE Vault",NA,NA,5,NA,NA
"THE NORTH FACE Vault",NA,NA,5,NA,NA
"THE NORTH FACE Vault",NA,NA,5,NA,NA
"THE NORTH FACE Vault",NA,NA,5,NA,NA
"REEBOW GEAR Military Tactical","","August 14, 2024",4.7,"Rugged and Reliable – A Must-Have for Any Adventure","I recently purchased the REEBOW GEAR Military Tactical Backpack for a hiking trip, and it quickly became my go-to gear for any outdoor adventure. This backpack is built like a tank! The material is tough and durable, with excellent stitching that holds up even under heavy loads.The large capacity is perfect for a 3-day trip, and the multiple compartments help keep everything organized. I love the MOLLE system, which allows me to attach extra pouches and gear as needed. The padding on the shoulder straps and back panel makes it surprisingly comfortable, even when fully loaded.One of the standout features is the zippers, which are heavy-duty and glide smoothly without snagging. The water resistance is also a great bonus; it kept my gear dry during a light rain shower.Overall, this tactical backpack is a fantastic investment for anyone who needs a reliable and versatile pack for hiking, camping, or any other rugged activity. It’s well worth the price, and I’d highly recommend it to anyone in need of a high-quality, durable backpack."
"REEBOW GEAR Military Tactical","Amazon Customer","September 27, 2024",2.8,"Solid performer for outdoor adventures and everyday use!","This REEBOW GEAR Tactical Backpack has been my trusty companion on recent hiking trips and even for daily commutes. It's got ample space for all my gear, and the Molle system lets me customize it with pouches for easy access. The build feels sturdy, and the straps are comfortable even when it's loaded up. The only downside is that it can get a bit bulky when fully packed, but that's to be expected with a backpack this size. Overall, I'm really impressed with the value for the price, and I'd definitely recommend it for anyone looking for a versatile and durable backpack."
"REEBOW GEAR Military Tactical","Marcus Fuqua","October 29, 2024",4.7,"REEBOW GEAR Military Tactical Backpack Exceeds Expectations! Dependable and multifunctional.","The REEBOW GEAR Military Tactical Backpack has proven to be an invaluable asset during a recent rapid excursion. This large 3-day assault pack offers impressive versatility and functionality. With ample storage space and multiple compartments, I was able to efficiently organize all my gear and essentials.The MOLLE system enhances its adaptability, allowing for customization and expansion as needed. The backpack is durable and comfortable, even when fully loaded, making it ideal for various outdoor activities. One of the standout features is the suspension system, which significantly enhances comfort while the pack is loaded and worn for extended periods. It continues to serve me well, whether I'm hiking, camping, or using it for everyday purposes. I highly recommend this tactical backpack for anyone seeking a reliable and robust solution for their needs!"
"REEBOW GEAR Military Tactical","CCintron","March 29, 2017",4.7,"Perfect bug-out bag","For the price, this ""tactical"" backpack can't be beat.  The general construction quality of this backpack rivals those of double the price.  The compartments are all well designed, and this backpack is capable of being over-stuffed to a ridiculous degree.  The shoulder straps curve inwards, and as such, seem well-positioned against a person's abdomen.The smaller version of this backpack (Military Tactical Assault Pack Backpack Army Molle Bug Out Bag Backpacks Small Rucksack for Outdoor Hiking Camping Trekking Hunting Black) has a few advantages compared to this larger version:* The hydration pouch on the smaller version is designed much better, with a dedicated zipper.  The back of the hydration pouch is the back of the backpack, and is a firm, cushioned backing.  The larger version backpack has a rear pouch that is much smaller, and uses velcro instead of a zipper.* The largest compartment on the small backpack has an access hole on the top, from which you can run a hydration tube, headphones, etc.  There is an additional access hole between the largest compartment and the hydration pouch, so that you could run hydration tubes from both the hydration pouch AND the largest compartment.  This design was very well planned.  By contrast, the large backpack has no such access hole - just a velcro strap.* There is a y-strap on the small backpack that covers the top of all three compartment layers, prevent items from falling out, and also providing additional structural support when the bag is over-stuffed.  The large backpack doesn't have this strap.* The largest compartment on the small backpack is deep enough to lay some items flat, such as ponchos, emergency blankets/tents, MREs, etc.  I was surprised at how much I could stuff in there.  By contrast, the large backpack has a large compartment that seems a tiny bit shallower, but taller and wider.The large backpack possesses the following advantages compared to the small backpack:* The large backpack, while only a few inches larger in each dimension, is capable of being over-stuffed to a ridiculous degree.  I could fit so much more in the large backpack.* The large backpack spreads out better when completely packed, and looks a little less silly than the small backpack, which has compartment layers that are successively smaller than each preceding layer.All-in-all, I've found the large backpack is perfect for a bug-out bag, while the small backpack is perfect for an EDC bag."
"REEBOW GEAR Military Tactical","Mac Family","September 27, 2024",5,"Great bag - no water bottle holder","This is a decent backpack. I used it daily and it held up great for 3 years. The main zipper finally gave out and the bag won’t close anymore. I attribute the zipper failing to the fact that this bag doesn’t have a water bottle holder, which is my only complaint about the product. Because the bag doesn’t have a water bottle holder I am forced to clip my bottle to the side of the bag. This causes the bag to sag on that side which pulls on the zipper. The only improvement to this product that I would make is to add a water bottle holder. Other than that the bag is great, storage is great. Zippers (minus the one I wore out) and straps have held up very well."
"REEBOW GEAR Military Tactical","Gadgetry Guy","October 11, 2023",5,NA,"My 12-year-old son use this for a daily pack for school. Lasted 5 weeks. The zippers came apart."
